source,target,distance
587923970,1352179404,312.0372886573608
587923970,1180272514,218.01557049081435
587923970,587923972,134.88808387798005
1676542467,1676542628,88.0788011140747
587923972,587923978,61.05985684737934
587923972,587923978,261.4420820014039
587923978,8473948270,23.010198488009316
587923978,1180272591,133.396939267976
587923979,496291759,40.085643521485345
587923979,1352163023,105.17242961594695
587923979,587923981,260.9529758996175
587923981,1600537195,43.6104694867591
587923981,1834900476,603.8831729026642
587923981,1352162943,94.93346711514074
587923986,1834900563,159.0029460623846
587923986,3071216071,77.46249133474898
587923986,1835109667,1166.4829977101258
1676542499,1676542628,160.3844490237911
1676542499,1676542634,63.189438879339384
11357172360,1126005383,1.36771815342776
11357172360,603899658,46.97903687544586
11357172360,5063090020,137.96063339499204
8477016707,617847819,18.268031986816933
9349344721,450502937,4.210992085791913
9349344721,9349344728,10.510184370318528
9349344721,4223036219,337.07994452960844
9349344721,588818018,73.82574984349952
4489904790,3977137894,134.808926877747
4489904790,573449720,3.5700002420848187
4489904790,4489904791,79.19817838965945
1676542628,6659677899,103.27033230028013
1676542628,1676542634,154.41472186345547
10558505670,8922940945,74.78514839072828
10558505672,8922929002,63.3705052672302
1676542667,1320666400,3108.727442412633
9349333710,472498768,51.67957470873446
9349333710,6756963749,7.149135017936756
9349333710,472374571,46.792280227681914
9349333713,9349344717,40.17724234739273
9349333713,9349344717,99.32533490492399
9349333713,491588597,18.657278256302355
10558505688,10558505689,5.211212776278095
10558505688,10558505689,5.211212776278095
10558505688,10558505690,69.97464236565929
10558505688,10860752925,33.88646427199085
10558505689,10558505691,68.98834243758803
10558505689,10558505691,68.98834243758803
10558505690,831888066,9.886587789696307
10558505690,10558505691,6.01681112061838
10558505690,10558505691,6.01681112061838
10558505692,10558505693,3.6811441654852324
10558505692,10558505693,3.6811441654852324
10558505692,831888062,10.733019651546439
10558505692,10558505694,77.3971232066562
10558505693,10558505695,74.40821608027841
10558505693,10558505695,74.40821608027841
10558505694,10558505695,5.560229970284397
10558505694,10558505695,5.560229970284397
10558505694,10860752931,13.313639241706113
10558505698,1237361272,7.665223508498442
10558505698,10558505699,75.51906236300056
10558505698,1237361244,182.03071695398538
10558505700,10558505701,64.00695065133806
10558505701,1237361272,16.356667455035133
10558505701,1677365669,187.45123790231114
3071396496,2104503731,86.98231847530988
3071396496,588818286,69.32815596935747
3071396496,3071396495,98.68315938489928
588817921,288590352,45.53644308656211
588817921,588817903,47.22876699341209
588817921,10963039329,96.83905405303778
588817924,588817926,83.49229742517583
588817924,588817929,57.15201945562262
588817924,588817910,89.83747557495957
7242449746,603899658,98.18679264641307
588817926,450502956,56.55522879692086
588817926,288590352,89.86410132715962
588817929,450502956,82.73153646765914
588817929,588817916,62.565428186712175
11098817380,588952294,17.472811352643756
11098817380,11119140257,73.20654670898625
11098817380,417243203,17.288025686841802
6722618214,6722618216,19.580607805083552
6722618215,6722618216,12.2810955642312
6722618216,6722618218,75.90920382507377
6722618218,835667900,13.34542656273243
6722618218,832381449,202.13554878105117
3009872785,3009872799,147.89545931406502
3009872799,288587090,22.12221387678643
3009872799,3009869526,44.95265483248648
3071116216,1352162943,106.3256530844222
588817950,588817966,60.41619022883753
588817950,596515701,140.7195041479789
588817950,8915381882,78.9474635172406
588817963,588818138,33.5401182179622
588817963,588817966,79.74495949245305
588817963,596515735,145.08459035304935
588817963,596515701,154.23043053826711
3071345742,3986842108,54.07446191774212
3071345742,3071345744,12.311689193172336
3071345742,5364276125,10.262582839817503
3071345744,5364276124,9.946105826633428
3071345744,3986842108,53.374871164177335
10956801133,10956801134,23.83446035563487
10956801134,10956801135,73.92270425478475
10956801134,10956801141,86.24147642387976
10956801141,1180203134,110.49769664979468
10956801141,1237332168,123.45444655542025
620070055,1181473020,40.748320499715504
620070055,11043595277,117.3770168227908
620070055,281361281,246.05912324865912
12755403944,596515784,24.294314088715126
12755403944,596515701,60.503859333983456
12755403944,12755403947,27.986362520432834
12755403947,596515784,5.270931588501478
12755403947,596515747,111.16929856363116
620070070,11034901262,22.145162835047774
620070070,10115143652,58.27194465675534
620070070,3070727450,77.13656924007215
620070072,11034901262,94.45251837084318
620070072,620070134,43.67041881842478
620070072,6394788151,116.6492742399449
620070072,620070121,277.91127727734516
11063690425,11063690451,24.055515943708883
11063690425,8896935032,105.6885037495716
11063690425,620070121,226.84062990740327
11063690425,627944943,150.93173878291785
10032514243,10032514249,6.674416907674288
10032514243,10032514249,6.674416907674288
10032514243,10032514244,4.804244738445568
10032514243,10032514244,4.804244738445568
10032514243,10032514244,4.804244738445568
10032514243,10032514247,6.712345069419386
10032514244,6156959249,59.31856431124024
10032514244,6156959249,59.31856431124024
10032514244,10032514246,13.126528709258084
10979837126,3927249576,86.3647589231796
10032514249,10032514252,10.027030086710768
10032514249,10032514252,10.027030086710768
10032514249,10032514242,34.6716539134824
10032514249,10032514247,12.713744834945459
620070090,8896825610,30.89150470839016
620070090,1181473897,111.06811553182817
620070090,627944947,143.77922691439278
620070090,620070258,102.07095662742671
3071411401,600504171,107.00774565320711
3071411401,597388265,102.74084733991263
3071411401,597388261,73.95143831052275
10032514252,10032514259,11.762822265082093
10032514252,10032514259,11.762822265082093
10032514252,10032514252,47.7883974973136
10032514252,10032514252,47.7883974973136
620070096,620070223,59.52401830418205
620070096,8477155289,108.31529445974608
620070096,3070741801,53.77955149496196
620070096,1181474872,193.96322376120776
11063690448,11063690458,7.193569671261468
11063690448,11063690458,7.193569671261468
11063690448,11063690458,7.193569671261468
11063690448,8896931121,3.2658491823975235
11063690448,8896931121,3.2658491823975235
11063690448,11063690450,12.196080626918823
620070098,9750756592,18.580198940910957
620070098,3070741801,37.72438682353588
620070098,3070741800,5.172934646768789
11063690451,11063690450,10.185946826015146
11063690451,11063690450,10.188755018270857
11063690451,11063690458,36.73773016388735
11063690450,8896931121,11.670520706969972
11063690458,8896931122,1.8211474529046563
11063690458,8896931122,1.8211474529046563
620070104,1237400203,48.962713986826735
620070104,8477155286,9.083660885208731
620070104,620070228,72.09624929468906
620070104,3070749555,276.61675591804755
620070109,638686630,96.66808521653347
620070109,620070203,48.900811616205885
620070109,620070199,100.28902164603325
620070111,627944983,29.89041446513071
620070111,620070116,62.5739300300244
620070111,288586871,72.45871972990395
620070116,11041651196,91.48704348478648
620070116,627944982,147.4924864395096
620070121,11041703808,62.64069891467217
620070134,3009869612,49.656858258851315
620070134,627944952,90.26471103763332
620070140,627944944,47.190926566292454
620070140,1181473356,103.3152504705084
620070140,620070237,40.12932640267137
620070143,8477155291,57.77012600869995
620070143,620070215,59.85029973333291
620070143,620070237,63.75227627209435
3070690583,3070692041,56.87287773552286
10943268125,7185482958,111.44429033262207
10943268125,12430103540,120.52475707164139
10943268125,10943268128,3.270159668508034
10943268125,9349344723,277.8513252590514
10943268128,450502880,10.544927212842351
10943268128,10665024339,43.05261392167723
620070186,9511762159,37.301602648161
620070186,3070749555,173.0849122021026
620070186,620070199,49.87733067229346
9377908016,6709198277,74.96113940727415
620070197,620070213,27.744467870206357
620070197,620070213,27.744467870206357
620070197,8936525207,26.8155412521145
620070197,8936525207,26.8155412521145
620070197,638686626,116.20408726179156
620070199,3070769989,122.69301518299133
6204196149,6349550470,6.809866303689436
6204196149,6408684408,31.62597504141635
6204196149,6349550472,128.89533482897295
620070203,638686625,33.08045678641538
620070203,638686626,7.530248574641869
620070207,638686610,49.24959790086923
620070207,3710879735,20.23195628407053
620070207,638686615,141.9653197326188
620070213,8936565020,101.34702099124581
620070213,8936565020,101.34702099124581
620070215,620070229,106.01327174990018
620070217,620070229,84.09512721736074
620070217,620070223,57.229205311711624
620070217,1181473897,22.667411014943088
10975511883,10975511885,81.17201031983346
10975511885,365287374,105.54608232768278
10975511885,342102507,34.87458662643969
620070219,620070226,70.18035179919322
620070219,8477155286,74.43429729204698
8896873806,8896825608,1.98374750550511
8896873806,8896825608,1.98374750550511
8896873806,8896825607,17.48883613908523
8896873806,8896825607,17.913642287735716
620070223,620070231,82.55981975144647
620070226,620070228,91.48605225641984
620070226,620070231,51.92634217595941
620070228,3070741800,63.03683647060604
620070229,620070231,58.591837672371
620070231,3070741800,92.1840534685317
620070237,620070239,148.2750433024407
620070239,620070241,48.413443646375214
620070239,1181473498,42.87982026838711
620070241,8477155291,49.051844651209585
620070241,620070243,63.0835124661656
620070246,620070249,24.9269902531217
620070246,6394788151,22.1271192504007
620070246,1181473611,38.923401608064765
620070249,627944943,74.14228898089827
620070249,6394788151,33.9424531059378
620070254,620070277,30.257100299054233
620070254,3009868685,77.42626219293922
620070254,3009868684,126.63408598345721
620070258,12864711668,8.339252376357415
620070258,3009871574,118.8676546661546
620070263,620070265,84.55105246935999
620070263,3009871574,82.95730251653322
620070263,10975644475,143.05747130641703
620070263,620070285,142.6317315671395
620070265,8889335279,69.06224978578895
620070265,1181472796,349.96528476797306
620070265,620070283,164.91033293900088
620070271,1181472796,12.737243745739153
620070271,6722768441,32.93053703872842
620070271,603899668,80.56556668160982
603161984,603161983,50.76652577602191
603161984,596515796,106.73033810329275
603161984,588818069,163.74750819591338
620070274,3009871800,34.904394828133746
620070274,3009868684,77.34338060836032
620070274,603899678,14.185563898038625
620070277,620070279,27.188480874924316
620070277,3070692041,77.72357235968559
620070279,8889335279,86.74672003839812
620070279,620070285,155.309950303064
603161989,603161990,144.47942072549273
603161989,603161990,243.43236201603355
603161989,603161983,50.1612390872894
620070285,627944943,13.389396396922471
10032514446,10032514449,9.383222628780306
10032514446,10032514449,9.383222628780306
10032514446,10032514449,35.65008832534859
10032514446,6156959243,31.424060414465803
10032514449,10032514453,10.268230233132885
603162001,600504199,57.26606422135329
603162001,596515860,55.51753489878777
603162001,603162003,182.79402910528796
603162003,588818091,60.77477806593375
603162003,1311433699,79.02402667725026
10032514453,10032514464,20.382244935246796
10032514453,10032514453,45.40645716033333
10032514453,10032514453,45.40645716033333
10032514462,10032514473,10.568422387328154
10032514462,10032514473,10.568422387328154
10032514462,10032514473,30.080941561777873
10032514462,10032514464,3.4671342257312325
10032514464,10032514485,20.347143146202086
10032514464,10032514473,34.684510933531435
603162021,627944989,150.02794603899562
603162021,635068476,25.1096655002438
603162021,627944993,158.3884017515851
603162023,6689963240,18.203364292211035
603162023,627944993,137.71312592700937
603162023,635068476,61.044387467706485
603162031,3070587623,317.5357852053036
603162032,617847843,466.88810076553165
603162036,617847816,62.48861806519548
603162036,617847843,29.354873481348424
10032514499,10032514490,11.648968623013557
10032514499,10032514503,7.584431219901386
10032514499,10032514503,7.584431219901386
10032514499,10032514502,21.291399897162602
10032514505,10032514503,9.952319239185652
10032514505,10032514503,9.952319239185652
10032514505,10032514545,53.10165936004831
10032514505,10032514502,19.446549155788773
10032514503,10032514502,8.811678496649359
10032514503,10032514502,8.811678496649359
11338810852,2104524657,295.21897752686976
10032514545,10032514553,7.805682404498442
10032514545,10032514553,7.805682404498442
10032514545,10032514553,51.49006886008784
10032514553,10032514554,4.261334791906688
10032514554,10032514561,49.72216299244449
10032514554,10032514554,61.11296939697221
10032514554,10032514554,61.112969396972204
10032514561,10032514859,25.814403408028596
10032514561,10032514561,105.63630756976085
10032514561,10032514561,105.63630756976085
10032514584,10032514585,1.4071192897270934
10032514584,10032514585,1.4071192897270934
10032514584,10032514617,3.457537511363873
10032514584,10032514617,3.457537511363873
10032514590,10032514617,29.95825328320936
10032514590,10032514586,5.820609898758112
10032514590,10032514586,4.6767269407436665
10032514590,10032514627,33.88132069427295
10032514590,10032514859,15.566429305352454
10943202847,10943202885,60.709325086533546
10943202847,10943202846,25.977263747445853
10943202847,10943202888,76.81152983766488
10943202854,10943202857,75.28106052874344
10943202857,10943202865,21.983549443081866
10943202857,10943223098,46.070722441210336
10032514605,6156959253,4.312322115849766
10032514605,6156959253,4.312322115849766
10032514605,10032514606,13.26841536633179
10032514605,10032514606,13.26841536633179
10032514605,10032514606,13.26841536633179
10032514605,10032514606,42.79323163639184
10943202865,10943202861,32.97678143661096
10943202865,10943202864,63.44338354957446
10943202861,10943202880,105.24532259041693
10943202861,10943202864,125.12748501351257
10032514606,6156959252,30.95159465139154
10032514606,6156959252,30.95159465139154
10943202864,1180272547,301.41124836292477
10943202874,10943202873,25.38522520058772
10943202874,10943202872,17.486985167562004
10943202874,10943202875,83.73525641561983
10943202880,6714965159,37.50645916129302
10943202880,10943202872,252.28965941748268
10943202881,10943202884,283.32755159906395
10943202884,10943202891,23.212750350091433
10943202884,6714965159,46.480554850100724
10943202885,10943202891,72.54974978645723
10943202885,7242287591,24.37130653591194
10032514627,10032514612,22.873938732888703
10032514627,1608118974,30.833710988978815
10943202886,10943202888,36.76303709280562
10943202891,1608118943,21.069465768640818
10943202892,10943202888,96.23714984183526
6704957042,6704957046,181.87089816823388
6704957046,472498691,7.0258059264992045
6704957046,1647512389,88.43552394957155
1834518147,1600593323,2340.972857448342
1834518147,1834518386,723.5818272193229
1834518147,1600306196,1703.1877490145748
1834518147,1370273243,2503.2161386109265
12602194696,12602194699,38.19477134968577
1834518228,1834518472,731.4116308349617
496240369,582995472,41.52506066267323
496240369,573449734,132.51627321371058
496240369,472498761,141.95408734271538
496240372,573449710,79.87201769748444
496240372,11829527468,81.22066954452652
496240372,11829532973,95.84381542605989
496240372,573449707,59.7929774235334
496240377,1600537309,33.30117401047658
496240377,1600537309,33.30117401047658
496240377,496240378,50.41946205182843
496240377,496240378,50.41946205182843
496240377,582995528,48.818916652569975
496240377,6685750946,20.84524038149884
496240378,4197283626,54.616617368476824
496240378,1352163004,48.3158195973363
496240378,1352163007,100.12669251968404
496240386,11221266951,18.15327154965108
496240386,1984651610,13.528883729102002
496240386,8359840206,127.22988424870454
496240386,11221266949,76.95996890167538
496240388,6705039239,43.07065701347282
496240388,9905309737,69.1682918287781
496240388,11221266951,225.06164163084537
10032514832,6156959249,7.059034077568874
10032514832,6156959249,7.059034077568874
10032514832,6156959248,30.96312187717788
10032514832,6156959248,30.96312187717788
10032514832,10032514833,28.152534716277582
10032514832,10032514833,125.59810122953515
10032514833,1600593651,12.390476191519069
10032514833,1600593651,12.390476191519069
10032514833,6156959248,4.970298593743036
10032514833,6156959248,4.970298593743036
10032514859,6156959253,37.494503265481924
10032514859,10032514861,5.4304515716626
10032514861,10943223100,21.334870957696232
10032514861,8359834675,22.90027288166841
10032514862,8359834675,8.373896140809961
10032514862,10032514612,25.439056198032418
10032514862,10032514616,32.89940458824586
10030778170,10030778171,22.794534957845148
10030778170,10030778171,22.794534957845148
10030778170,10030778173,6.8308059465330055
10030778170,10030778174,6.895366891765852
10030778171,10030778175,6.77351734834252
10030778171,10030778175,6.77351734834252
10030778171,10030778172,6.94487553873993
10030778171,10030778172,6.94487553873993
10030778172,10031827609,6.060488553166203
10030778172,10031827609,6.060488553166203
10030778172,10030778173,23.102530586073396
10030778172,10030778173,23.102530586073396
10030778173,10031827609,30.42130770191723
10030778174,10030778175,22.269891742443217
10030778174,10030778175,22.269891742443217
10030778174,10030778176,7.055554347434439
10030778175,10030778177,7.053672800383792
10030778175,10030778177,7.053672800383792
10030778177,10030778179,7.552865860748165
10030778177,10030778179,7.552865860748165
10030778177,10031827607,11.329508101219927
10030778177,10031827607,11.329508101219927
10030778178,10030778176,6.7386360386447395
10030778178,10030778179,20.795593991487404
10030778178,10030778179,20.795593991487404
10030778178,10030778180,7.295220161460141
10030778179,10030778181,7.0180859932351725
10030778179,10030778181,7.0180859932351725
10030778180,10030778181,20.859553124144785
10030778180,10030778181,20.859553124144785
10030778180,10030778182,6.731618790693795
10030778181,10030778183,6.9991708007647055
10030778181,10030778183,6.9991708007647055
10030778182,10030778183,21.67602183928284
10030778182,10030778183,21.67602183928284
10030778182,10030778187,8.646340807133276
10030778183,10030434652,13.727242099821957
10030778183,10030778185,7.5319248502998
10030778185,10030778187,20.384615661552765
10030778185,10030778187,20.384615661552765
10030778185,10030434652,6.239929497998791
10030778185,4197311454,102.06822141155203
10030778185,10030434656,48.59388450544837
10030778186,10030434652,19.956268297704447
10030778186,10030434652,19.956268297704447
10030778186,10030778187,7.112465408424515
10030778186,10030778189,13.931171893678167
10030778189,10030434651,16.26832304251061
10030778189,10030434651,16.26832304251061
10030778189,10030778190,22.960987892166877
10030778190,10030778193,7.431658131446257
10030778190,10030778193,7.431658131446257
10030778190,10030434651,7.064768621745857
10030778190,10030434651,7.064768621745857
10030778190,10030778191,28.36516501776924
10030778191,10030778193,21.11912628919668
10030778191,10030778193,21.11912628919668
10030778191,10030778197,8.538020721818596
10030778193,10030778195,7.432360633130698
10030778193,10030778195,7.432360633130698
10030778195,10030778198,6.629510605163197
10030778195,10030778198,6.629510605163197
10030778195,10030778197,19.99296258688918
10030778195,10030778197,19.99296258688918
10030778196,10030778197,6.870255720439233
10030778196,10030778198,20.21065148003261
10030778196,10030778198,20.21065148003261
10030778196,10030434655,6.867110382926675
10030778198,4197311455,26.61066177110424
10030778198,10030434656,6.867110383355696
10030778200,4197311455,1.0786479497547956
10030778200,10030434657,6.790858211656203
10030778200,10030778202,19.081848539889197
10030778200,10030778202,19.081848539889197
10030778200,10030778203,7.091418908171116
10030778200,10030778203,7.105043541394947
9690220377,660402610,132.34854155301872
10030778202,10030778201,7.743961978948101
10030778202,10030434654,8.220334656280595
10030778203,3855004027,68.2240336075628
10030778203,10030778201,19.13343741370794
10030778203,10030778201,19.13343741370794
10030778203,10030778205,6.732083540211498
10030778204,10030778201,6.804109837024016
10030778204,10030778205,19.205249905853425
10030778204,10030778205,19.205249905853425
10030778204,10030778206,6.806781744534055
10030778205,10030778207,6.8169556245778615
10030778205,10030778207,6.8169556245778615
10030778205,4197311455,14.898842768776474
10030778206,10030778207,19.19341052328092
10030778206,10030778207,19.19341052328092
10030778206,10030778209,26.792197807722353
10030778207,10030778209,7.793023033423864
10030778207,10030778209,7.793023033423864
10030778209,10030434660,185.9254981752182
11041638262,11041638262,132.7289803737554
11041638262,11041638262,132.7289803737554
11041638262,1126005363,92.15398703244378
1180272501,1180272537,38.4835337286679
1180272501,1180272511,130.3454211907988
1180272501,1180272496,133.56017310665004
1180272502,1180272500,177.98151209613317
1180272502,1180272574,38.46496688643846
1180272502,496291704,41.159715404641375
1834518386,1237332311,43.05800582923577
1834518386,1834518456,87.74572390648346
1834518386,1283516038,130.28621665144087
1180272500,1180272632,142.49764603627582
1180272500,1180272575,39.21017119309631
1180272500,496291706,39.83468896617192
1180272508,3071220271,92.52106210402835
1180272509,1180272611,38.09108342874991
1180272509,1180272632,133.53007914885484
11041703808,11041651196,7.830086759295941
11041703808,11041651175,29.908039311983227
1180272511,1180272594,63.22590426775775
1180272511,1635978090,41.390423536619934
1180272511,1180272515,38.85326884401876
1180272515,1180272537,129.20697206809385
1180272515,1180272610,81.91843037137026
1180272515,3071220276,38.73307817279224
1180272514,1237366851,54.396180999423116
1180272514,1180272633,89.6842421955652
1180272512,1180272539,140.29742309906936
1180272512,496291759,172.78647945870543
1180272521,1180272536,53.686230396513444
1180272521,1180272565,42.981678724132486
1180272521,5169961713,18.393732751767615
1180272522,1180272630,117.94276773231464
1180272522,496291704,43.70147807729145
1180272522,2352548805,38.791112249905616
1180272533,2352550454,39.67562929103502
1180272533,1180272632,38.62561361646341
1180272533,1180272575,141.82340721009504
1180272533,1180272611,133.41328729901596
1180272537,2352548798,41.82596282749018
1180272537,3071220277,38.910938824541525
1180272539,496291759,45.65104414233042
1180272539,496291757,39.21236845619583
9928411036,365302251,28.86889822480999
9928411036,9928411039,17.059761650683516
9928411039,596520510,49.23732035157262
2104657821,9165978033,48.30291136835423
2104657821,450502936,53.18121511738726
2104657821,2104657823,79.52632766768744
2104657823,10665024337,4.1829852959522436
2104657823,450502880,56.15734011973007
1180272547,1180272595,15.867538447548867
1180272547,1180272599,108.83757253754986
1180272552,496291688,23.859568792505257
1180272552,1180272607,37.80449822455774
1180272552,496291694,179.89041250867797
4370466736,1834900567,18.388442736209726
4370466736,1834900563,24.12805748638513
4370466736,4370466737,97.85408547278746
1180272565,1180272613,34.10665343457278
1180272565,1180272505,44.66201990814438
1180272565,1180272599,36.24705245494736
1834518456,1834911718,264.42588347807765
1834518456,12677642657,1138.8574250994754
1180272570,496291754,75.49978211655636
1180272570,496291688,31.816904933697643
1180272570,11334744878,67.82170219815208
1180272574,1180272575,177.87638429192475
1834518472,1237332242,36.29857387700625
1834518472,1237332206,28.91022018143419
1834518472,3632317485,1048.3458956588793
1180272585,1180272596,13.094865677033127
